ImageId,ClassId,HasDefect,Confidence
461244df0.jpg,3,1,0.8568127
461244df0.jpg,4,0,0.0069302707
462ed8877.jpg,1,0,0.077979885
462ed8877.jpg,2,0,0.15793161
462ed8877.jpg,3,1,0.72597486
462ed8877.jpg,4,0,0.060266715
46490d7cf.jpg,1,0,0.08369344
46490d7cf.jpg,2,0,0.09220461
46490d7cf.jpg,3,0,0.5664074
46490d7cf.jpg,4,0,0.22736077
465d8df45.jpg,1,0,0.033588946
465d8df45.jpg,2,0,0.004231032
465d8df45.jpg,3,1,0.8996615
465d8df45.jpg,4,0,0.015462744
465fc25a2.jpg,1,0,0.012182762
465fc25a2.jpg,2,0,0.0053568096
465fc25a2.jpg,3,1,0.9161883
465fc25a2.jpg,4,0,0.03099005
467e97477.jpg,1,0,0.3112872
467e97477.jpg,2,1,0.61047757
467e97477.jpg,3,0,0.28922412
467e97477.jpg,4,0,0.0039517647
468b52dfd.jpg,1,0,0.0751163
468b52dfd.jpg,2,0,0.006014262
468b52dfd.jpg,3,0,0.46146882
468b52dfd.jpg,4,1,0.6655999
469ed0fd8.jpg,1,0,0.17612195
469ed0fd8.jpg,2,0,0.028122203
469ed0fd8.jpg,3,1,0.7915481
469ed0fd8.jpg,4,0,0.037634645
46a3d5669.jpg,1,0,0.17624587
46a3d5669.jpg,2,0,0.12158874
46a3d5669.jpg,3,0,0.52404517
46a3d5669.jpg,4,0,0.14737064
46aa8fef0.jpg,1,0,0.4037789
46aa8fef0.jpg,2,0,0.03821669
46aa8fef0.jpg,3,1,0.7541631
46aa8fef0.jpg,4,0,0.021092683
46ab71946.jpg,1,0,0.06897549
46ab71946.jpg,2,0,0.01381133
46ab71946.jpg,3,1,0.8990703
46ab71946.jpg,4,0,0.009204564
46b63e8e6.jpg,1,1,0.7417157
46b63e8e6.jpg,2,0,0.021032482
46b63e8e6.jpg,3,0,0.15225214
46b63e8e6.jpg,4,0,0.030113136
46b8a3c36.jpg,1,0,0.42715815
46b8a3c36.jpg,2,0,0.01198915
46b8a3c36.jpg,3,1,0.77320266
46b8a3c36.jpg,4,0,0.014162444
46bd2aedc.jpg,1,0,0.07698061
46bd2aedc.jpg,2,0,0.28196785
46bd2aedc.jpg,3,0,0.4831103
46bd2aedc.jpg,4,0,0.004225638
46d2424e8.jpg,1,1,0.7496856
46d2424e8.jpg,2,0,0.004860519
46d2424e8.jpg,3,0,0.21241803
46d2424e8.jpg,4,0,0.036119755
46effeaf6.jpg,1,0,0.016150406
46effeaf6.jpg,2,0,0.0021841442
46effeaf6.jpg,3,1,0.9245749
46effeaf6.jpg,4,0,0.01198316
470055e36.jpg,1,1,0.73777
470055e36.jpg,2,0,0.004831599
470055e36.jpg,3,0,0.4163668
470055e36.jpg,4,0,0.026598258
470c1f76e.jpg,1,1,0.66574
470c1f76e.jpg,2,0,0.018018594
470c1f76e.jpg,3,0,0.21991457
470c1f76e.jpg,4,0,0.011237015
470da814d.jpg,1,0,0.09074632
470da814d.jpg,2,0,0.024246834
470da814d.jpg,3,0,0.21265638
470da814d.jpg,4,0,0.011994905
47196f3d0.jpg,1,1,0.652082
47196f3d0.jpg,2,0,0.0057211663
47196f3d0.jpg,3,0,0.47448263
47196f3d0.jpg,4,0,0.010035825
4724b83ae.jpg,1,0,0.2747333
4724b83ae.jpg,2,0,0.1511393
4724b83ae.jpg,3,0,0.49892607
4724b83ae.jpg,4,0,0.05246501
4731631cd.jpg,1,0,0.30328068
4731631cd.jpg,2,0,0.07630348
4731631cd.jpg,3,0,0.5817119
4731631cd.jpg,4,0,0.060171053
4734df616.jpg,1,1,0.6088503
4734df616.jpg,2,0,0.38108385
4734df616.jpg,3,0,0.31044203
4734df616.jpg,4,0,0.0053333663
474097219.jpg,1,0,0.0423256
474097219.jpg,2,0,0.022902215
474097219.jpg,3,1,0.8908178
474097219.jpg,4,0,0.0077130967
4742aaf6c.jpg,1,0,0.019154087
4742aaf6c.jpg,2,0,0.009983684
4742aaf6c.jpg,3,1,0.8566912
4742aaf6c.jpg,4,0,0.09428369
4752c59a6.jpg,1,0,0.15938333
4752c59a6.jpg,2,0,0.015841236
4752c59a6.jpg,3,1,0.8329034
4752c59a6.jpg,4,0,0.0028453702
475d8e8d6.jpg,1,0,0.02476514
475d8e8d6.jpg,2,0,0.0033502758
475d8e8d6.jpg,3,0,0.343318
475d8e8d6.jpg,4,1,0.8215992
47608300f.jpg,1,1,0.6191694
47608300f.jpg,2,0,0.0042751413
47608300f.jpg,3,0,0.40134016
47608300f.jpg,4,0,0.060035616
4778df12c.jpg,1,0,0.033987205
4778df12c.jpg,2,0,0.002426591
4778df12c.jpg,3,1,0.91590947
4778df12c.jpg,4,0,0.026725536
477cc1c37.jpg,1,0,0.4155762
477cc1c37.jpg,2,0,0.05244876
477cc1c37.jpg,3,0,0.5325375
477cc1c37.jpg,4,0,0.018888282
47890fdf1.jpg,1,0,0.34162608
47890fdf1.jpg,2,0,0.18558876
47890fdf1.jpg,3,0,0.3640087
47890fdf1.jpg,4,0,0.013448556
47905a92b.jpg,1,1,0.6788259
47905a92b.jpg,2,0,0.37784457
47905a92b.jpg,3,0,0.15172188
47905a92b.jpg,4,0,0.023523817
479467fe1.jpg,1,1,0.78901047
479467fe1.jpg,2,0,0.05088924
479467fe1.jpg,3,0,0.13948274
479467fe1.jpg,4,0,0.00925177
47a65c929.jpg,1,0,0.15698126
47a65c929.jpg,2,0,0.009432216
47a65c929.jpg,3,1,0.78156215
47a65c929.jpg,4,0,0.010324203
47a821dca.jpg,1,0,0.5458692
47a821dca.jpg,2,0,0.065124035
47a821dca.jpg,3,0,0.46901298
47a821dca.jpg,4,0,0.034288865
47b4b7309.jpg,1,0,0.23450463
47b4b7309.jpg,2,0,0.012035529
47b4b7309.jpg,3,1,0.64318174
47b4b7309.jpg,4,0,0.019611286
47c1a0f4a.jpg,1,0,0.061641622
47c1a0f4a.jpg,2,0,0.005273393
47c1a0f4a.jpg,3,0,0.52495366
47c1a0f4a.jpg,4,0,0.5232502
47c9178a3.jpg,1,0,0.028801426
47c9178a3.jpg,2,0,0.015317537
47c9178a3.jpg,3,1,0.8757308
47c9178a3.jpg,4,0,0.006078966
47e238c2b.jpg,1,0,0.18192737
47e238c2b.jpg,2,0,0.113257475
47e238c2b.jpg,3,1,0.7809163
47e238c2b.jpg,4,0,0.008631646
47e2c3429.jpg,1,0,0.17521416
47e2c3429.jpg,2,0,0.030756287
47e2c3429.jpg,3,1,0.7279814
47e2c3429.jpg,4,0,0.017820984
47f0dff6c.jpg,1,0,0.053000968
47f0dff6c.jpg,2,0,0.025159666
47f0dff6c.jpg,3,1,0.86269116
47f0dff6c.jpg,4,0,0.005269525
47fb40e7a.jpg,1,0,0.24270837
47fb40e7a.jpg,2,0,0.40660903
47fb40e7a.jpg,3,0,0.5384957
47fb40e7a.jpg,4,0,0.003426806
4806661d7.jpg,1,0,0.0457502
4806661d7.jpg,2,0,0.0062048617
4806661d7.jpg,3,1,0.89909226
4806661d7.jpg,4,0,0.015820218
4822f7455.jpg,1,1,0.72883487
4822f7455.jpg,2,0,0.18670309
4822f7455.jpg,3,0,0.23311348
4822f7455.jpg,4,0,0.005242234
483aa8d9e.jpg,1,0,0.07623753
483aa8d9e.jpg,2,0,0.030377256
483aa8d9e.jpg,3,0,0.5666874
483aa8d9e.jpg,4,0,0.11616648
484944caa.jpg,1,0,0.4133846
484944caa.jpg,2,0,0.5905286
484944caa.jpg,3,0,0.17283857
484944caa.jpg,4,0,0.0030731226
485195199.jpg,1,1,0.7047233
485195199.jpg,2,0,0.17938375
485195199.jpg,3,0,0.20929952
485195199.jpg,4,0,0.009920592
486e31a14.jpg,1,0,0.23014462
486e31a14.jpg,2,0,0.0389969
486e31a14.jpg,3,0,0.46232656
486e31a14.jpg,4,0,0.32601956
48739c768.jpg,1,0,0.102551304
48739c768.jpg,2,0,0.055223268
48739c768.jpg,3,1,0.87269926
48739c768.jpg,4,0,0.028730392
487772f8c.jpg,1,0,0.3259654
487772f8c.jpg,2,0,0.060006052
487772f8c.jpg,3,0,0.31472692
487772f8c.jpg,4,0,0.147768
48786fbac.jpg,1,0,0.052049022
48786fbac.jpg,2,0,0.03044217
48786fbac.jpg,3,1,0.87435573
48786fbac.jpg,4,0,0.0029716475
4881c073e.jpg,1,0,0.46531418
4881c073e.jpg,2,0,0.0051247734
4881c073e.jpg,3,0,0.53457206
4881c073e.jpg,4,0,0.23581879
48843943f.jpg,1,0,0.25143266
48843943f.jpg,2,0,0.0050566974
48843943f.jpg,3,1,0.7872369
48843943f.jpg,4,0,0.02102072
488f20b5b.jpg,1,0,0.073171996
488f20b5b.jpg,2,0,0.0043475926
488f20b5b.jpg,3,1,0.81832147
488f20b5b.jpg,4,0,0.032315686
4894c05e2.jpg,1,0,0.5904311
4894c05e2.jpg,2,0,0.005277738
4894c05e2.jpg,3,1,0.6102403
4894c05e2.jpg,4,0,0.041510344
48994af29.jpg,1,0,0.46111408
48994af29.jpg,2,0,0.10344898
48994af29.jpg,3,0,0.34349534
48994af29.jpg,4,0,0.0036336605
489af01cc.jpg,1,1,0.7858214
489af01cc.jpg,2,0,0.006350321
489af01cc.jpg,3,0,0.18453431
489af01cc.jpg,4,0,0.019462977
48b838a22.jpg,1,0,0.58507437
48b838a22.jpg,2,0,0.26374462
48b838a22.jpg,3,0,0.25396052
48b838a22.jpg,4,0,0.0169266
48c11ff86.jpg,1,0,0.27934095
48c11ff86.jpg,2,0,0.09312122
48c11ff86.jpg,3,0,0.4108543
48c11ff86.jpg,4,0,0.11982296
48c23125e.jpg,1,0,0.018498074
48c23125e.jpg,2,0,0.0047899256
48c23125e.jpg,3,1,0.8698551
48c23125e.jpg,4,0,0.060326148
48c2fa29f.jpg,1,0,0.2006848
48c2fa29f.jpg,2,0,0.3278166
48c2fa29f.jpg,3,1,0.6659115
48c2fa29f.jpg,4,0,0.0035251628
48c3f3058.jpg,1,0,0.015373484
48c3f3058.jpg,2,0,0.0024532455
48c3f3058.jpg,3,1,0.92482454
48c3f3058.jpg,4,0,0.011148202
48d624a89.jpg,1,0,0.032091152
48d624a89.jpg,2,0,0.020470407
48d624a89.jpg,3,1,0.8774547
48d624a89.jpg,4,0,0.0017643777
48e20d67f.jpg,1,0,0.049631316
48e20d67f.jpg,2,0,0.0041953227
48e20d67f.jpg,3,1,0.7928787
48e20d67f.jpg,4,0,0.028311826
48edc93aa.jpg,1,0,0.010803059
48edc93aa.jpg,2,0,0.004041728
48edc93aa.jpg,3,1,0.89398676
48edc93aa.jpg,4,0,0.03779344
491f3c085.jpg,1,0,0.3073984
491f3c085.jpg,2,0,0.12183014
491f3c085.jpg,3,0,0.30991665
491f3c085.jpg,4,0,0.096884884
49206b475.jpg,1,0,0.42457297
49206b475.jpg,2,0,0.03425201
49206b475.jpg,3,0,0.4926201
49206b475.jpg,4,0,0.0031125287
49289e055.jpg,1,0,0.012340778
49289e055.jpg,2,0,0.0014130772
49289e055.jpg,3,1,0.95059925
49289e055.jpg,4,0,0.007756992
492e3ed43.jpg,1,0,0.022498814
492e3ed43.jpg,2,0,0.007901558
492e3ed43.jpg,3,0,0.29862723
492e3ed43.jpg,4,1,0.8257177
492f6c44a.jpg,1,1,0.6914468
492f6c44a.jpg,2,0,0.1486253
492f6c44a.jpg,3,0,0.14496706
492f6c44a.jpg,4,0,0.037079036
4931bdcff.jpg,1,0,0.061190248
4931bdcff.jpg,2,0,0.011773507
4931bdcff.jpg,3,1,0.636715
4931bdcff.jpg,4,0,0.27962065
49420e583.jpg,1,0,0.4438853
49420e583.jpg,2,0,0.18538328
49420e583.jpg,3,0,0.31922773
49420e583.jpg,4,0,0.10594416
49473a647.jpg,1,1,0.8100831
49473a647.jpg,2,0,0.008292665
49473a647.jpg,3,0,0.15126292
49473a647.jpg,4,0,0.0416616
496b539bf.jpg,1,0,0.27803907
496b539bf.jpg,2,0,0.018624337
496b539bf.jpg,3,1,0.7550582
496b539bf.jpg,4,0,0.0051793507
4985959b6.jpg,1,0,0.011367675
4985959b6.jpg,2,0,0.002002438
4985959b6.jpg,3,1,0.8293887
4985959b6.jpg,4,0,0.17159165
49881d3ac.jpg,1,0,0.030945519
49881d3ac.jpg,2,0,0.011408907
49881d3ac.jpg,3,1,0.78063923
49881d3ac.jpg,4,0,0.14590788
499a9893b.jpg,1,0,0.5087367
499a9893b.jpg,2,0,0.068938695
499a9893b.jpg,3,0,0.45209995
499a9893b.jpg,4,0,0.017171102
499b84670.jpg,1,0,0.023954106
499b84670.jpg,2,0,0.0048292787
499b84670.jpg,3,1,0.91573626
499b84670.jpg,4,0,0.006235944
499e41bff.jpg,1,0,0.5638306
499e41bff.jpg,2,0,0.072260156
499e41bff.jpg,3,0,0.24695891
499e41bff.jpg,4,0,0.17182823
49a275291.jpg,1,0,0.056401167
49a275291.jpg,2,0,0.029559666
49a275291.jpg,3,1,0.8966536
49a275291.jpg,4,0,0.0022510455
49a386da3.jpg,1,0,0.1295679
49a386da3.jpg,2,0,0.0078083067
49a386da3.jpg,3,1,0.80960673
49a386da3.jpg,4,0,0.017537458
49b1c08c6.jpg,1,0,0.010545465
49b1c08c6.jpg,2,0,0.0025958808
49b1c08c6.jpg,3,1,0.67432815
49b1c08c6.jpg,4,1,0.7750819
49b82cbb6.jpg,1,0,0.041296825
49b82cbb6.jpg,2,0,0.05012169
49b82cbb6.jpg,3,1,0.87920976
49b82cbb6.jpg,4,0,0.002072854
49d7ee139.jpg,1,0,0.07345273
49d7ee139.jpg,2,0,0.082678884
49d7ee139.jpg,3,1,0.82295394
49d7ee139.jpg,4,0,0.0030832475
49e22bae6.jpg,1,0,0.47853434
49e22bae6.jpg,2,0,0.23723596
49e22bae6.jpg,3,0,0.46423098
49e22bae6.jpg,4,0,0.0043332214
49e26e878.jpg,1,0,0.3438996
49e26e878.jpg,2,0,0.019611906
49e26e878.jpg,3,1,0.6022081
49e26e878.jpg,4,0,0.12986818
49e4b8bf4.jpg,1,0,0.10925835
49e4b8bf4.jpg,2,0,0.5178066
49e4b8bf4.jpg,3,0,0.4408172
49e4b8bf4.jpg,4,0,0.0073490664
49ee7d5d6.jpg,1,0,0.10161817
49ee7d5d6.jpg,2,0,0.008376449
49ee7d5d6.jpg,3,1,0.8537825
49ee7d5d6.jpg,4,0,0.007385966
4a1aa2afb.jpg,1,0,0.31072196
4a1aa2afb.jpg,2,0,0.01427475
4a1aa2afb.jpg,3,1,0.61460453
4a1aa2afb.jpg,4,0,0.008422806
4a206c588.jpg,1,0,0.23669766
4a206c588.jpg,2,1,0.7583727
4a206c588.jpg,3,0,0.19798082
4a206c588.jpg,4,0,0.00241292
4a7880215.jpg,1,0,0.03775892
4a7880215.jpg,2,0,0.008697751
4a7880215.jpg,3,1,0.9306628
4a7880215.jpg,4,0,0.006801561
4a7a588aa.jpg,1,0,0.022095352
4a7a588aa.jpg,2,0,0.014602804
4a7a588aa.jpg,3,1,0.9257982
4a7a588aa.jpg,4,0,0.00390822
4a7d06ee3.jpg,1,0,0.048398316
4a7d06ee3.jpg,2,0,0.036154363
4a7d06ee3.jpg,3,0,0.47599718
4a7d06ee3.jpg,4,1,0.60837454
4a84c317a.jpg,1,0,0.052474078
4a84c317a.jpg,2,0,0.029509855
4a84c317a.jpg,3,1,0.86881715
4a84c317a.jpg,4,0,0.002778658
4a967c042.jpg,1,0,0.14873607
4a967c042.jpg,2,0,0.05114111
4a967c042.jpg,3,0,0.5535409
4a967c042.jpg,4,0,0.0019433046
4a96ab59b.jpg,1,0,0.005430563
4a96ab59b.jpg,2,0,0.0013160211
4a96ab59b.jpg,3,1,0.94183224
4a96ab59b.jpg,4,0,0.042330205
4a9ea3b15.jpg,1,0,0.025388189
4a9ea3b15.jpg,2,0,0.0051879506
4a9ea3b15.jpg,3,0,0.47348273
4a9ea3b15.jpg,4,1,0.8149995
4aa179bf3.jpg,1,0,0.33380738
4aa179bf3.jpg,2,0,0.52917534
4aa179bf3.jpg,3,0,0.2638436
4aa179bf3.jpg,4,0,0.004581842
4ab23743e.jpg,1,1,0.67983294
4ab23743e.jpg,2,0,0.061726835
4ab23743e.jpg,3,0,0.23831093
4ab23743e.jpg,4,0,0.044084907
4accf83d2.jpg,1,0,0.43988392
4accf83d2.jpg,2,0,0.37588271
4accf83d2.jpg,3,0,0.39956728
4accf83d2.jpg,4,0,0.0038617626
4ad8ea918.jpg,1,0,0.15676837
4ad8ea918.jpg,2,0,0.036120947
4ad8ea918.jpg,3,1,0.8151795
4ad8ea918.jpg,4,0,0.003211243
4ae9f7578.jpg,1,0,0.06481031
4ae9f7578.jpg,2,0,0.07193605
4ae9f7578.jpg,3,1,0.84657305
4ae9f7578.jpg,4,0,0.0059599564
4aea652c4.jpg,1,0,0.20939334
4aea652c4.jpg,2,0,0.014007268
4aea652c4.jpg,3,1,0.72400457
4aea652c4.jpg,4,0,0.04334177
4aea81288.jpg,1,0,0.03318657
4aea81288.jpg,2,0,0.0077308356
4aea81288.jpg,3,0,0.3221616
4aea81288.jpg,4,1,0.798599
4af55bec7.jpg,1,1,0.70286465
4af55bec7.jpg,2,0,0.016285587
4af55bec7.jpg,3,0,0.23112394
4af55bec7.jpg,4,0,0.015587251
4b12a77d9.jpg,1,0,0.013209823
4b12a77d9.jpg,2,0,0.0014022054
4b12a77d9.jpg,3,1,0.92693114
4b12a77d9.jpg,4,0,0.0065417066
4b2051e3a.jpg,1,0,0.19344752
4b2051e3a.jpg,2,0,0.12840874
4b2051e3a.jpg,3,1,0.74951226
4b2051e3a.jpg,4,0,0.0065943985
4b26d267d.jpg,1,0,0.19037974
4b26d267d.jpg,2,0,0.019247849
4b26d267d.jpg,3,1,0.6782364
4b26d267d.jpg,4,0,0.008783898
4b42e7bce.jpg,1,0,0.5894249
4b42e7bce.jpg,2,0,0.09200638
4b42e7bce.jpg,3,0,0.33884594
4b42e7bce.jpg,4,0,0.0051109814
4b481e4e2.jpg,1,0,0.040406417
4b481e4e2.jpg,2,0,0.005169623
4b481e4e2.jpg,3,1,0.81499964
4b481e4e2.jpg,4,0,0.021132084
4b4ab7061.jpg,1,0,0.02832363
4b4ab7061.jpg,2,0,0.0059578926
4b4ab7061.jpg,3,1,0.898052
4b4ab7061.jpg,4,0,0.046460446
4b4fed977.jpg,1,0,0.3177995
4b4fed977.jpg,2,0,0.027013153
4b4fed977.jpg,3,0,0.542919
4b4fed977.jpg,4,0,0.05222298
4b50356da.jpg,1,0,0.09511263
4b50356da.jpg,2,0,0.07425071
4b50356da.jpg,3,1,0.8653462
4b50356da.jpg,4,0,0.005899951
4b623a56d.jpg,1,0,0.08756458
4b623a56d.jpg,2,0,0.08506423
4b623a56d.jpg,3,1,0.7997238
4b623a56d.jpg,4,0,0.0471243
4b64a9310.jpg,1,0,0.14556706
4b64a9310.jpg,2,0,0.019033918
4b64a9310.jpg,3,1,0.7882907
4b64a9310.jpg,4,0,0.007135194
4b6d44881.jpg,1,0,0.01571646
4b6d44881.jpg,2,0,0.0010914727
4b6d44881.jpg,3,1,0.95071524
4b6d44881.jpg,4,0,0.045032013
4b70a1ea7.jpg,1,0,0.069132976
4b70a1ea7.jpg,2,0,0.007473383
4b70a1ea7.jpg,3,0,0.23579831
4b70a1ea7.jpg,4,1,0.8254502
4b74c6da8.jpg,1,0,0.019713059
4b74c6da8.jpg,2,0,0.0036028447
4b74c6da8.jpg,3,1,0.8823988
4b74c6da8.jpg,4,0,0.069777615
4b8bb2c7a.jpg,1,1,0.64228636
4b8bb2c7a.jpg,2,0,0.022404557
4b8bb2c7a.jpg,3,0,0.27313986
4b8bb2c7a.jpg,4,0,0.09243014
4ba42db74.jpg,1,0,0.05224337
4ba42db74.jpg,2,0,0.01183569
4ba42db74.jpg,3,1,0.85422057
4ba42db74.jpg,4,0,0.081868604
4ba69ef7d.jpg,1,0,0.051170405
4ba69ef7d.jpg,2,0,0.0037109086
4ba69ef7d.jpg,3,1,0.706942
4ba69ef7d.jpg,4,0,0.0146245165
4baf21c1f.jpg,1,0,0.2641501
4baf21c1f.jpg,2,0,0.43867633
4baf21c1f.jpg,3,0,0.3910021
4baf21c1f.jpg,4,0,0.00481734
4bd2bb1d1.jpg,1,0,0.052607622
4bd2bb1d1.jpg,2,0,0.003594224
4bd2bb1d1.jpg,3,0,0.40248755
4bd2bb1d1.jpg,4,1,0.7346049
4c01904bd.jpg,1,0,0.3361652
4c01904bd.jpg,2,1,0.6436841
4c01904bd.jpg,3,0,0.18411177
4c01904bd.jpg,4,0,0.032998566
4c172fe9b.jpg,1,0,0.03425129
4c172fe9b.jpg,2,0,0.014535508
4c172fe9b.jpg,3,1,0.8876931
4c172fe9b.jpg,4,0,0.0032431725
4c201e836.jpg,1,0,0.016273264
4c201e836.jpg,2,0,0.003214946
4c201e836.jpg,3,1,0.79496723
4c201e836.jpg,4,1,0.6897734
4c27e754f.jpg,1,0,0.577491
4c27e754f.jpg,2,0,0.0059475084
4c27e754f.jpg,3,0,0.38303506
4c27e754f.jpg,4,0,0.1389539
4c35eb6bf.jpg,1,0,0.06758573
4c35eb6bf.jpg,2,0,0.030336836
4c35eb6bf.jpg,3,1,0.894104
4c35eb6bf.jpg,4,0,0.0021302945
4c394663d.jpg,1,0,0.05354603
4c394663d.jpg,2,0,0.027134903
4c394663d.jpg,3,0,0.49422398
4c394663d.jpg,4,0,0.51006675
4c3feb803.jpg,1,0,0.073491655
4c3feb803.jpg,2,0,0.0010896452
4c3feb803.jpg,3,1,0.9250446
4c3feb803.jpg,4,0,0.008118778
4c4394609.jpg,1,0,0.07584059
4c4394609.jpg,2,0,0.014410877
4c4394609.jpg,3,0,0.5412436
4c4394609.jpg,4,0,0.020820191
4c501d173.jpg,1,0,0.070882306
4c501d173.jpg,2,0,0.0074176653
4c501d173.jpg,3,1,0.87313914
4c501d173.jpg,4,0,0.012240636
4c517c179.jpg,1,0,0.020025479
4c517c179.jpg,2,0,0.07136536
4c517c179.jpg,3,1,0.8817565
4c517c179.jpg,4,0,0.022104288
4c5671c92.jpg,1,0,0.023783134
4c5671c92.jpg,2,0,0.0026774004
4c5671c92.jpg,3,1,0.9126958
4c5671c92.jpg,4,0,0.010028169
4c63aa5c5.jpg,1,0,0.29139555
4c63aa5c5.jpg,2,0,0.36250302
4c63aa5c5.jpg,3,0,0.41779986
4c63aa5c5.jpg,4,0,0.006425258
4c6a757c4.jpg,1,0,0.21541326
4c6a757c4.jpg,2,0,0.44483432
4c6a757c4.jpg,3,0,0.48939157
4c6a757c4.jpg,4,0,0.002843881
4c6e9a744.jpg,1,0,0.4710386
4c6e9a744.jpg,2,0,0.27578896
4c6e9a744.jpg,3,0,0.42790207
4c6e9a744.jpg,4,0,0.0034965605
4c7d0c617.jpg,1,0,0.0657552
4c7d0c617.jpg,2,0,0.052153368
4c7d0c617.jpg,3,1,0.87969047
4c7d0c617.jpg,4,0,0.0036714694
4c805698a.jpg,1,0,0.039551318
4c805698a.jpg,2,0,0.0063422904
4c805698a.jpg,3,0,0.20087396
4c805698a.jpg,4,1,0.807504
4c8b77164.jpg,1,1,0.7318576
4c8b77164.jpg,2,0,0.005475256
4c8b77164.jpg,3,0,0.21804066
4c8b77164.jpg,4,0,0.05274774
4c94b8945.jpg,1,0,0.06254152
4c94b8945.jpg,2,0,0.0066722794
4c94b8945.jpg,3,1,0.82031375
4c94b8945.jpg,4,0,0.10254323
4cb7d6be7.jpg,1,0,0.23739801
4cb7d6be7.jpg,2,0,0.19392401
4cb7d6be7.jpg,3,0,0.39543867
4cb7d6be7.jpg,4,0,0.1042308
4cbbc8782.jpg,1,0,0.122896515
4cbbc8782.jpg,2,0,0.016113523
4cbbc8782.jpg,3,1,0.84677917
4cbbc8782.jpg,4,0,0.0048477463
4ccf578d8.jpg,1,0,0.013627141
4ccf578d8.jpg,2,0,0.0027715603
4ccf578d8.jpg,3,0,0.46481195
4ccf578d8.jpg,4,1,0.76504713
4ce10785d.jpg,1,0,0.035719838
4ce10785d.jpg,2,0,0.006631408
4ce10785d.jpg,3,1,0.8816325
4ce10785d.jpg,4,0,0.031838495
4ce6b0ff9.jpg,1,0,0.16662292
4ce6b0ff9.jpg,2,0,0.082344435
4ce6b0ff9.jpg,3,1,0.74599624
4ce6b0ff9.jpg,4,0,0.0037846875
4cfe7df3f.jpg,1,0,0.15599613
4cfe7df3f.jpg,2,0,0.51219755
4cfe7df3f.jpg,3,0,0.34314033
4cfe7df3f.jpg,4,0,0.003990961
4cff228ec.jpg,1,0,0.014128576
4cff228ec.jpg,2,0,0.002561069
4cff228ec.jpg,3,1,0.83082914
4cff228ec.jpg,4,0,0.16800897
4d15569e3.jpg,1,0,0.072348334
4d15569e3.jpg,2,0,0.0057939515
4d15569e3.jpg,3,1,0.7925094
4d15569e3.jpg,4,0,0.040002774
4d1d9a35d.jpg,1,0,0.1456614
4d1d9a35d.jpg,2,0,0.063508056
4d1d9a35d.jpg,3,1,0.7151504
4d1d9a35d.jpg,4,0,0.109407045
4d33bf863.jpg,1,0,0.12191402
4d33bf863.jpg,2,0,0.042306736
4d33bf863.jpg,3,1,0.84709376
4d33bf863.jpg,4,0,0.0035371569
4d429c29f.jpg,1,0,0.13603298
4d429c29f.jpg,2,0,0.027295478
4d429c29f.jpg,3,1,0.8668104
4d429c29f.jpg,4,0,0.005574833
4d47bbee9.jpg,1,0,0.060839325
4d47bbee9.jpg,2,0,0.010174415
4d47bbee9.jpg,3,1,0.8811949
4d47bbee9.jpg,4,0,0.013820998
4d74b499a.jpg,1,0,0.05720601
4d74b499a.jpg,2,0,0.029628342
4d74b499a.jpg,3,1,0.89007145
4d74b499a.jpg,4,0,0.0039794464
4d867efc2.jpg,1,0,0.36049816
4d867efc2.jpg,2,0,0.033870455
4d867efc2.jpg,3,0,0.33138403
4d867efc2.jpg,4,0,0.011550783
4d8ad1be5.jpg,1,0,0.015591648
4d8ad1be5.jpg,2,0,0.003130011
4d8ad1be5.jpg,3,0,0.5160993
4d8ad1be5.jpg,4,1,0.7686129
4d9155ef0.jpg,1,0,0.3291264
4d9155ef0.jpg,2,0,0.0037334284
4d9155ef0.jpg,3,1,0.75589687
4d9155ef0.jpg,4,0,0.02117859
4db83ad8d.jpg,1,0,0.08040523
4db83ad8d.jpg,2,0,0.009163794
4db83ad8d.jpg,3,1,0.8673873
4db83ad8d.jpg,4,0,0.02862703
4dbe9e54b.jpg,1,0,0.07157698
4dbe9e54b.jpg,2,0,0.5539785
4dbe9e54b.jpg,3,0,0.48864415
4dbe9e54b.jpg,4,0,0.012757573
4dc0acaf8.jpg,1,0,0.5587209
4dc0acaf8.jpg,2,0,0.25314328
4dc0acaf8.jpg,3,0,0.19331992
4dc0acaf8.jpg,4,0,0.029098554
4dd2b157f.jpg,1,0,0.47175953
4dd2b157f.jpg,2,0,0.088146545
4dd2b157f.jpg,3,0,0.48511586
4dd2b157f.jpg,4,0,0.027055815
4ddbed78c.jpg,1,0,0.04604052
4ddbed78c.jpg,2,0,0.031348757
4ddbed78c.jpg,3,1,0.7839392
4ddbed78c.jpg,4,0,0.08899339
4dde69bdb.jpg,1,0,0.05851008
4dde69bdb.jpg,2,0,0.035162475
4dde69bdb.jpg,3,1,0.87629133
4dde69bdb.jpg,4,0,0.0021762447
4df206f87.jpg,1,0,0.113109864
4df206f87.jpg,2,0,0.01193097
4df206f87.jpg,3,1,0.85597277
4df206f87.jpg,4,0,0.0023823942
4e0891122.jpg,1,0,0.4954237
4e0891122.jpg,2,0,0.014089336
4e0891122.jpg,3,0,0.29653242
4e0891122.jpg,4,0,0.018074356
4e0b35223.jpg,1,0,0.46972898
4e0b35223.jpg,2,0,0.022050476
4e0b35223.jpg,3,1,0.6922738
4e0b35223.jpg,4,0,0.010985482
